species_slug,585215,585220,580220,580215,625165,625170,550185,575210,600200,575245,545180,575215,151,252,300,301,154,572,573,226,251,145,maps
carex-disticha,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,"['580220' '580215' '625165' '625170' '550185' '575210' '545180' '575215'
 '151' '252' '300' '301' '154' '572' '573' '226' '251']"
carex-divulsa,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,"['585220' '580220' '580215' '575210' '600200' '575245' '151' '252' '154'
 '226' '251' '145']"
carex-echinata,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,"['580220' '625165' '625170' '600200' '575215' '151' '154' '572' '573'
 '251']"
carex-elata,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,"['585215' '585220' '625165' '625170' '550185' '575210' '600200' '575245'
 '545180' '151' '252' '300' '301' '154' '573' '226' '251' '145']"
carex-elongata,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,['585215' '585220' '600200' '300' '154' '573' '251']
carex-ferruginea,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,['625165' '625170' '600200' '572' '573']
carex-firma,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['625170' '572']
carex-flacca,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625165' '625170' '550185' '575210'
 '600200' '575245' '545180' '575215' '151' '252' '300' '301' '154' '572'
 '573' '226' '251' '145']"
carex-flava,2,2,2,0,1,2,2,1,2,0,2,0,2,2,2,2,2,2,2,2,2,2,"['585215' '585220' '580220' '625165' '625170' '550185' '575210' '600200'
 '545180' '151' '252' '300' '301' '154' '572' '573' '226' '251' '145']"
carex-frigida,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,['625170' '572' '573']
carex-grayi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['251']
carex-halleriana,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,"['585220' '580220' '580215' '625170' '575210' '575215' '151' '301' '154'
 '572' '573']"
carex-hirta,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,"['585215' '585220' '580220' '580215' '625165' '550185' '575210' '600200'
 '575245' '545180' '151' '252' '300' '301' '154' '573' '226' '251' '145']"
carex-hostiana,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,"['580220' '625165' '625170' '550185' '575210' '600200' '545180' '151'
 '252' '300' '301' '154' '572' '573' '226' '251']"
carex-humilis,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,"['585215' '585220' '580220' '580215' '575210' '575245' '575215' '151'
 '154' '572' '573' '145']"
carex-lasiocarpa,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,"['585215' '625165' '550185' '575210' '600200' '545180' '252' '300' '573'
 '226']"
carex-leersii,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,"['585220' '580220' '580215' '575210' '600200' '545180' '575215' '151'
 '252' '301' '154' '573' '226' '251' '145']"
carex-lepidocarpa,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,"['585215' '580220' '625165' '625170' '575210' '600200' '545180' '151'
 '252' '300' '301' '572' '573' '226' '251' '145']"
carex-leporina,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,"['585215' '580220' '625165' '625170' '575210' '600200' '151' '252' '300'
 '301' '154' '572' '573' '226' '251' '145']"
carex-limosa,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,['585215' '585220' '625165' '625170' '300' '154' '572' '573']
carex-montana,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,"['585220' '580220' '580215' '625165' '625170' '550185' '575210' '600200'
 '575245' '545180' '575215' '151' '252' '301' '154' '572' '573' '226'
 '251' '145']"
carex-muricata,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585220' '580220' '580215' '625170' '550185' '575210' '600200' '575245'
 '545180' '575215' '151' '252' '300' '301' '154' '572' '573' '226' '251'
 '145']"
carex-nigra,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,"['580220' '580215' '625165' '625170' '550185' '575210' '600200' '151'
 '252' '300' '301' '154' '572' '573' '226' '251' '145']"
carex-ornithopoda,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625165' '625170' '575210' '600200'
 '575245' '545180' '575215' '151' '252' '300' '301' '154' '572' '573'
 '226' '251' '145']"
carex-otrubae,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,"['580215' '550185' '575210' '600200' '545180' '151' '252' '300' '301'
 '154' '573' '226' '251' '145']"
carex-pairae,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,"['585220' '580220' '580215' '600200' '575215' '151' '154' '573' '226'
 '251' '145']"
carex-pallescens,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,"['580220' '625165' '625170' '600200' '575245' '545180' '151' '252' '301'
 '154' '572' '573' '226' '251' '145']"
carex-panicea,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,"['580220' '580215' '625165' '625170' '550185' '575210' '575245' '545180'
 '151' '252' '300' '301' '154' '572' '573' '226' '251' '145']"
carex-paniculata,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,"['580220' '625165' '625170' '550185' '575210' '600200' '575245' '151'
 '252' '300' '301' '154' '572' '573' '226' '251' '145']"
carex-pauciflora,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,['580220' '625165' '625170' '151' '572' '573']
carex-pendula,1,1,1,0,0,0,1,1,1,1,1,0,1,1,2,1,1,1,1,1,1,1,"['585215' '585220' '580220' '550185' '575210' '600200' '575245' '545180'
 '151' '252' '300' '301' '154' '572' '573' '226' '251' '145']"
carex-pilosa,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,"['580220' '550185' '600200' '545180' '575215' '151' '252' '300' '301'
 '226' '251']"
carex-pilulifera,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,"['585220' '580215' '625165' '625170' '600200' '575245' '575215' '151'
 '252' '154' '572' '573' '226' '251' '145']"
carex-pseudocyperus,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,"['585215' '625165' '550185' '575210' '600200' '545180' '151' '252' '300'
 '301' '573' '226' '251' '145']"
carex-pulicaris,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,"['585215' '580220' '625165' '625170' '151' '252' '300' '154' '572' '573'
 '251']"
carex-remota,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,"['585215' '585220' '575210' '600200' '575245' '545180' '151' '252' '300'
 '301' '154' '573' '226' '251' '145']"
carex-riparia,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,"['585215' '580215' '625165' '550185' '575210' '600200' '545180' '151'
 '252' '300' '301' '154' '573' '226' '251' '145']"
carex-rostrata,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625165' '625170' '550185' '575210'
 '600200' '575245' '151' '252' '300' '301' '154' '572' '573' '226' '251'
 '145']"
carex-rupestris,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['625170' '572']
carex-sempervirens,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,"['580220' '625165' '625170' '575210' '600200' '575215' '151' '154' '572'
 '573']"
carex-spicata,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"['585220' '580220' '580215' '625170' '550185' '600200' '545180' '575215'
 '151' '252' '300' '301' '154' '572' '573' '226' '251' '145']"
carex-strigosa,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,['600200' '252' '251' '145']
carex-sylvatica,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625165' '625170' '550185' '575210'
 '600200' '575245' '545180' '575215' '151' '252' '300' '301' '154' '572'
 '573' '226' '251' '145']"
carex-tomentosa,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,"['585215' '625165' '550185' '545180' '151' '300' '301' '154' '573' '226'
 '251' '145']"
carex-umbrosa,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,['600200' '251' '145']
carex-vesicaria,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,"['585220' '580215' '625165' '550185' '575210' '600200' '545180' '252'
 '300' '301' '154' '573' '226' '251' '145']"
carex-viridula,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,"['585215' '625165' '625170' '550185' '575210' '600200' '545180' '252'
 '300' '301' '154' '572' '573' '226']"
carex-vulpina,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,['580215' '600200' '545180' '252' '300' '301' '154' '226' '251' '145']
carex-vulpinoidea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,['301']
carlina-acaulis,0,2,2,1,2,3,0,1,0,2,0,2,3,0,0,1,2,2,2,0,0,3,"['585220' '580220' '580215' '625165' '625170' '575210' '575245' '575215'
 '151' '301' '154' '572' '573' '145']"
carlina-biebersteinii,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['625165']
carlina-vulgaris,1,2,2,1,1,2,2,2,1,2,2,0,2,2,1,2,2,2,2,2,2,2,"['585215' '585220' '580220' '580215' '625165' '625170' '550185' '575210'
 '600200' '575245' '545180' '151' '252' '300' '301' '154' '572' '573'
 '226' '251' '145']"
carpesium-cernuum,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,['625170' '572' '573']
carpinus-betulus,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,"['585215' '585220' '580220' '580215' '625165' '550185' '575210' '600200'
 '575245' '545180' '151' '252' '300' '301' '154' '573' '226' '251' '145']"
carthamus-tinctorius,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['600200']
carum-carvi,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"['585220' '580220' '625165' '625170' '575210' '600200' '575245' '575215'
 '151' '252' '300' '301' '154' '572' '573' '226' '251' '145']"
castanea-sativa,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,"['585220' '580215' '550185' '600200' '545180' '151' '252' '301' '154'
 '573' '226' '251' '145']"
catabrosa-aquatica,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,['580215' '550185' '545180' '151' '154' '226' '145']
catalpa-bignonioides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,['300' '251']
catapodium-rigidum,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,['585220' '580215' '600200' '545180' '300' '154' '226' '251']
caucalis-platycarpos,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['550185' '154']
celastrus-orbiculatus,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['600200']
celtis-australis,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['585220' '580220' '151']
centaurea-calcitrapa,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,['545180' '226']
centaurea-cyanus,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,"['585220' '580220' '580215' '550185' '575210' '600200' '545180' '575215'
 '151' '252' '300' '301' '154' '573' '226' '251' '145']"
centaurea-jacea,3,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,"['585215' '585220' '580220' '580215' '625165' '625170' '550185' '575210'
 '600200' '575245' '545180' '575215' '151' '252' '300' '301' '154' '572'
 '573' '226' '251' '145']"
centaurea-montana,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,"['585220' '580220' '580215' '625165' '625170' '575210' '600200' '545180'
 '151' '252' '300' '154' '572' '573' '226' '251' '145']"
centaurea-nemoralis,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,['575210' '600200' '252' '154']
centaurea-paniculata,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,['600200' '252' '301' '154' '251' '145']
centaurea-scabiosa,2,2,2,2,1,3,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,2,"['585215' '585220' '580220' '580215' '625165' '625170' '550185' '575210'
 '600200' '575245' '545180' '575215' '151' '252' '300' '301' '154' '572'
 '573' '226' '251' '145']"
centaurea-solstitialis,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,['580220' '575215' '151' '154' '226']
centaurea-stoebe,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,2,1,['600200' '252' '301' '154' '251' '145']
centaurium-erythraea,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,"['585220' '580220' '625170' '575210' '600200' '575245' '545180' '151'
 '252' '300' '301' '154' '572' '573' '226' '251' '145']"
centaurium-pulchellum,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,"['585215' '625165' '550185' '575210' '600200' '545180' '252' '300' '301'
 '154' '573' '226' '251' '145']"
centranthus-angustifolius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['154']
centranthus-ruber,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,"['585220' '580220' '580215' '550185' '575210' '600200' '575245' '545180'
 '575215' '151' '252' '300' '301' '154' '573' '226' '251']"
cephalanthera-damasonium,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"['585215' '585220' '580220' '580215' '625165' '625170' '550185' '575210'
 '600200' '575245' '545180' '575215' '151' '252' '300' '301' '154' '572'
 '573' '226' '251' '145']"
cephalanthera-longifolia,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625165' '625170' '550185' '575210'
 '575245' '575215' '151' '252' '300' '301' '154' '572' '573' '226' '251'
 '145']"
cephalanthera-rubra,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625165' '625170' '550185' '575210'
 '600200' '575245' '545180' '575215' '151' '252' '300' '301' '154' '572'
 '573' '226' '251' '145']"
cerastium-arvense,0,1,0,0,0,0,2,0,2,2,2,2,2,1,0,0,2,0,2,2,2,2,"['585220' '550185' '600200' '575245' '545180' '575215' '151' '252' '154'
 '573' '226' '251' '145']"
cerastium-brachypetalum,2,2,3,2,0,0,2,2,3,0,0,3,3,2,2,1,2,0,2,2,2,0,"['585215' '585220' '580220' '580215' '550185' '575210' '600200' '575215'
 '151' '252' '300' '301' '154' '573' '226' '251']"
cerastium-fontanum,1,2,2,2,1,2,2,2,3,2,3,3,3,2,2,2,2,2,2,3,3,4,"['585215' '585220' '580220' '580215' '625165' '625170' '550185' '575210'
 '600200' '575245' '545180' '575215' '151' '252' '300' '301' '154' '572'
 '573' '226' '251' '145']"
cerastium-glomeratum,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585220' '580220' '580215' '625170' '550185' '575210' '600200' '575245'
 '545180' '575215' '151' '252' '300' '301' '154' '572' '573' '226' '251'
 '145']"
cerastium-glutinosum,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,['600200' '573' '251']
cerastium-pumilum,0,1,1,0,0,0,1,0,2,0,0,1,1,0,1,1,2,0,2,1,2,2,"['585220' '580220' '550185' '600200' '575215' '151' '300' '301' '154'
 '573' '226' '251' '145']"
cerastium-semidecandrum,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,"['580220' '580215' '550185' '575210' '600200' '575245' '545180' '575215'
 '151' '252' '300' '154' '573' '226' '251' '145']"
cerastium-tomentosum,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,"['585220' '580220' '580215' '575210' '600200' '575245' '545180' '575215'
 '151' '252' '154' '226' '251' '145']"
ceratophyllum-demersum,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,"['585215' '580220' '580215' '550185' '575210' '600200' '575245' '545180'
 '575215' '151' '252' '300' '301' '226']"
ceratophyllum-submersum,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,['151' '252' '251']
ceratostigma-plumbaginoides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['251']
cercis-siliquastrum,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,['585220' '545180' '151' '226']
cerinthe-glabra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['573']
cerinthe-major,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['154']
chaenomeles-japonica,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,['600200' '251']
chaenorrhinum-minus,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1,"['585215' '585220' '580220' '580215' '625170' '550185' '575210' '600200'
 '575245' '545180' '575215' '151' '252' '300' '301' '154' '572' '573'
 '226' '251' '145']"
chaerophyllum-aureum,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,"['585220' '580220' '580215' '625165' '625170' '575210' '600200' '575245'
 '575215' '151' '252' '301' '154' '572' '573' '226' '251' '145']"
chaerophyllum-bulbosum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['154']
chaerophyllum-hirsutum,0,1,2,0,1,2,0,1,2,2,2,1,2,2,0,2,2,2,2,2,2,2,"['585220' '580220' '625165' '625170' '575210' '600200' '575245' '545180'
 '575215' '151' '252' '301' '154' '572' '573' '226' '251' '145']"
chaerophyllum-temulum,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,"['585215' '585220' '580220' '580215' '575210' '600200' '575245' '545180'
 '575215' '151' '252' '300' '154' '573' '226' '251' '145']"
chaerophyllum-villarsii,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,"['585220' '580220' '625165' '625170' '575245' '575215' '151' '154' '572'
 '573']"
chamaecyparis-lawsoniana,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,['575245' '226' '145']
chamorchis-alpina,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['625165' '573']
chara-aspera,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,['625165' '625170' '550185' '600200' '545180' '252' '300' '572' '226']
chara-contraria,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,"['580220' '580215' '625165' '625170' '550185' '600200' '545180' '252'
 '300' '301' '572' '226']"
chara-denudata,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['580220' '600200']
chara-filiformis,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['600200']
chara-globularis,0,0,0,2,2,2,2,0,2,0,2,0,0,2,2,2,0,2,2,0,0,0,"['580215' '625165' '625170' '550185' '600200' '545180' '252' '300' '301'
 '572' '573']"
chara-hispida,2,0,0,0,0,0,2,0,2,0,0,0,0,2,2,2,0,2,0,2,0,0,['585215' '550185' '600200' '252' '300' '301' '572' '226']
chara-intermedia,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,['550185' '600200' '252' '300' '301' '226']
chara-tomentosa,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,['585215' '252' '300']
chara-virgata,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,['600200' '252' '300']
chara-vulgaris,0,0,1,1,2,2,2,0,3,0,2,0,2,2,2,2,0,2,2,2,2,0,"['580220' '580215' '625165' '625170' '550185' '600200' '545180' '151'
 '252' '300' '301' '572' '573' '226' '251']"
chelidonium-majus,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625165' '625170' '550185' '575210'
 '600200' '575245' '545180' '575215' '151' '252' '300' '301' '154' '572'
 '573' '226' '251' '145']"
chenopodium-album,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"['585215' '585220' '580220' '580215' '625165' '625170' '550185' '575210'
 '600200' '575245' '545180' '575215' '151' '252' '300' '301' '154' '572'
 '573' '226' '251' '145']"
chenopodium-bonus-henricus,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,"['585220' '580220' '625165' '625170' '600200' '575245' '575215' '151'
 '252' '154' '572' '573' '226' '251' '145']"
chenopodium-botrys,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,['585215' '585220' '550185' '151' '252' '154' '226']
chenopodium-ficifolium,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,['600200' '573' '251']
chenopodium-giganteum,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,['600200' '251']
chenopodium-glaucum,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,['585215' '585220' '575245' '545180' '151' '252' '154' '226' '251' '145']
chenopodium-hybridum,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,"['585215' '585220' '580215' '575210' '600200' '545180' '575215' '151'
 '252' '300' '154' '226' '251']"
chenopodium-murale,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,['585220' '580215' '550185' '575245' '151' '154' '145']
chenopodium-opulifolium,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,['585215' '585220' '580220' '575215' '151' '300' '154' '251']
chenopodium-polyspermum,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,"['585215' '585220' '580220' '580215' '575210' '600200' '575245' '545180'
 '575215' '151' '252' '300' '301' '154' '573' '226' '251' '145']"
chenopodium-pratericola,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,['600200' '154']
chenopodium-rubrum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['585215' '300' '154']
chenopodium-strictum,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,"['585215' '580215' '600200' '545180' '575215' '151' '300' '301' '226'
 '251']"
chenopodium-vulvaria,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,['585220' '550185' '151' '301' '251']
chimaphila-umbellata,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['585215' '300']
chrysosplenium-alternifolium,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '625165' '625170' '600200' '575245' '545180'
 '575215' '151' '252' '300' '301' '154' '572' '573' '226' '251' '145']"
chrysosplenium-oppositifolium,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,['600200' '575245' '251' '145']
cicerbita-alpina,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,['580220' '625165' '625170' '151' '154' '572' '573']
cicerbita-macrophylla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['573']
cichorium-intybus,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625170' '550185' '575210' '600200'
 '575245' '545180' '575215' '151' '252' '300' '301' '154' '572' '573'
 '226' '251' '145']"
cicuta-virosa,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,['580215' '600200' '252' '300' '301']
circaea-alpina,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,['580220' '625170' '600200' '575215' '151' '154' '572' '573' '251']
circaea-lutetiana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625165' '625170' '550185' '575210'
 '600200' '575245' '545180' '575215' '151' '252' '300' '301' '154' '572'
 '573' '226' '251' '145']"
circaea-×intermedia,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,['585220' '580220' '600200' '575215' '151' '154' '573' '251']
cirsium-acaule,0,1,2,0,1,1,0,1,0,1,1,1,2,1,0,1,1,1,1,1,1,2,"['585220' '580220' '625165' '625170' '575210' '575245' '545180' '575215'
 '151' '252' '301' '154' '572' '573' '226' '251' '145']"
cirsium-arvense,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625165' '625170' '550185' '575210'
 '600200' '575245' '545180' '575215' '151' '252' '300' '301' '154' '572'
 '573' '226' '251' '145']"
cirsium-eriophorum,0,2,2,0,1,2,0,1,2,1,1,2,2,1,0,0,2,2,1,1,0,2,"['585220' '580220' '625165' '625170' '575210' '600200' '575245' '545180'
 '575215' '151' '252' '154' '572' '573' '226' '145']"
cirsium-oleraceum,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '625165' '625170' '550185' '600200' '575245'
 '545180' '575215' '151' '252' '300' '301' '154' '572' '573' '226' '251'
 '145']"
cirsium-palustre,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '625165' '625170' '550185' '575210' '600200'
 '575245' '545180' '151' '252' '300' '301' '154' '572' '573' '226' '251'
 '145']"
cirsium-rivulare,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,['575245' '145']
cirsium-spinosissimum,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,['625165' '625170' '572' '573']
cirsium-tuberosum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['154']
