585215,585220,580220,580215,625165,625170,550185,575210,600200,575245,545180,575215,151,252,300,301,154,572,573,226,251,145,maps
0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"['585220' '580220' '580215' '625170' '550185' '600200' '575245' '545180'
 '575215' '151' '252' '300' '301' '154' '572' '226' '251' '145']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['154']
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625165' '625170' '575210' '600200'
 '575245' '545180' '575215' '151' '252' '300' '301' '154' '572' '573'
 '226' '251' '145']"
0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585220' '580220' '580215' '625170' '550185' '600200' '575245' '545180'
 '575215' '151' '252' '300' '301' '154' '572' '573' '226' '251' '145']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,['251' '145']
1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,"['585215' '585220' '580220' '580215' '575210' '600200' '575245' '545180'
 '575215' '151' '252' '300' '301' '154' '573' '226' '251' '145']"
1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625170' '575210' '600200' '575245'
 '545180' '575215' '151' '252' '300' '301' '154' '572' '573' '226' '251'
 '145']"
0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,['580215' '600200' '151' '252' '573' '251']
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['154']
1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,"['585215' '580215' '625170' '600200' '545180' '151' '252' '300' '301'
 '154' '572' '573' '226' '251']"
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['625165' '625170' '573']
0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,['580220' '625165' '550185' '575210' '151' '252' '301' '573' '251']
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625165' '625170' '550185' '575210'
 '600200' '575245' '545180' '575215' '151' '252' '300' '301' '154' '572'
 '573' '226' '251' '145']"
1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,"['585215' '580220' '625165' '625170' '550185' '575210' '600200' '575245'
 '545180' '151' '252' '300' '301' '154' '572' '573' '226' '251' '145']"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['625170' '572']
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,['625170' '572' '573']
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['573']
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '625165' '625170' '550185' '575210' '600200'
 '575245' '545180' '575215' '151' '252' '300' '301' '154' '572' '573'
 '226' '251' '145']"
1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,"['585215' '585220' '580220' '600200' '575215' '151' '252' '300' '154'
 '573' '226' '251']"
0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,['550185' '545180' '252' '226']
1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,['585215' '550185' '600200' '151' '252' '300' '154' '226' '251']
0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,"['585220' '580220' '580215' '600200' '575245' '545180' '575215' '151'
 '252' '300' '301' '154' '226' '251' '145']"
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,['625165' '625170' '572' '573']
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625165' '625170' '550185' '575210'
 '600200' '575245' '545180' '575215' '151' '252' '300' '301' '154' '572'
 '573' '226' '251' '145']"
0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,['585220' '600200' '545180' '575215' '151' '252' '300' '154' '226' '251']
0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,['625170' '600200' '154' '572' '573']
0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,['625165' '625170' '151' '572' '573' '251']
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,['580220' '625170' '151' '301' '154' '251']
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,['625170' '572' '573']
0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,['585220' '580220' '625170' '600200' '151' '154' '572' '226' '251' '145']
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['154']
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['154']
0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,['625170' '600200' '151' '226' '251' '145']
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,['154' '145']
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,['625170' '600200' '251' '145']
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,['600200' '151' '154' '145']
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,['625170' '154' '572' '573']
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['154']
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['251']
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,['625170' '572' '573']
0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,"['585220' '580220' '580215' '625165' '625170' '575210' '600200' '575245'
 '545180' '575215' '151' '301' '154' '572' '573' '226' '251' '145']"
0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,['585220' '580220' '600200' '575245' '151' '154' '251' '145']
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['251']
1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,"['585215' '550185' '575210' '545180' '575215' '151' '252' '300' '301'
 '154' '226' '251']"
1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,"['585215' '585220' '625165' '550185' '575210' '600200' '575245' '545180'
 '151' '252' '300' '301' '154' '573' '226' '251' '145']"
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625170' '550185' '575210' '600200'
 '575245' '545180' '575215' '151' '252' '300' '301' '154' '572' '573'
 '226' '251' '145']"
1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,"['585215' '585220' '580215' '625165' '575210' '151' '252' '300' '301'
 '154' '572' '573' '251']"
0,2,0,3,2,1,2,3,2,0,0,3,3,3,1,0,3,2,2,2,2,0,"['585220' '580215' '625165' '625170' '550185' '575210' '600200' '575215'
 '151' '252' '300' '154' '572' '573' '226' '251']"
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,['252' '251']
1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,['585215' '580220' '625170' '575215' '151' '300' '572' '573']
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['580215' '151']
0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585220' '580220' '580215' '625165' '575210' '600200' '575245' '545180'
 '575215' '151' '252' '300' '301' '154' '572' '573' '226' '251' '145']"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['151']
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,['545180' '226']
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['625170' '572']
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,['545180' '251']
0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,['625170' '600200' '575245' '545180' '151' '252' '154' '226' '251']
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,['600200' '573' '251']
0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,"['585220' '580220' '580215' '625170' '550185' '575210' '545180' '575215'
 '151' '301' '154' '572' '573' '226']"
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['252']
1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625165' '550185' '600200' '575245'
 '545180' '575215' '151' '252' '300' '301' '154' '572' '573' '226' '251'
 '145']"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,['151' '154' '572' '573']
0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,"['585220' '580220' '580215' '550185' '575210' '600200' '575245' '545180'
 '575215' '151' '252' '300' '301' '154' '573' '226' '251' '145']"
1,1,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,2,1,"['585215' '585220' '580220' '580215' '625165' '625170' '550185' '575210'
 '600200' '575245' '545180' '151' '252' '300' '301' '154' '572' '573'
 '226' '251' '145']"
1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,"['585215' '580220' '625165' '625170' '550185' '575210' '600200' '575245'
 '545180' '151' '252' '300' '301' '154' '572' '573' '226' '251' '145']"
0,0,0,0,1,2,1,0,1,0,1,0,0,1,0,0,1,2,1,1,0,0,"['625165' '625170' '550185' '600200' '545180' '252' '154' '572' '573'
 '226']"
0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,['580220' '600200' '575215' '151' '252' '301' '573' '251']
0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,"['585220' '575210' '600200' '545180' '151' '252' '301' '154' '573' '251'
 '145']"
1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,"['585215' '585220' '580220' '580215' '550185' '600200' '575245' '545180'
 '151' '252' '300' '301' '154' '226' '251' '145']"
1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '625165' '625170' '550185' '575210' '600200'
 '575245' '545180' '151' '252' '300' '301' '154' '572' '573' '226' '251'
 '145']"
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,['600200' '154' '251']
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,['545180' '154' '226' '251' '145']
0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,['600200' '575245' '545180' '575215' '151' '301' '154' '226' '251' '145']
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,['580220' '600200' '151' '154' '251']
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['251']
1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,"['585215' '585220' '580220' '600200' '545180' '151' '252' '301' '154'
 '226' '251']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['300']
1,2,1,0,0,0,1,0,1,0,2,1,2,2,1,1,1,0,1,2,2,1,"['585215' '585220' '580220' '550185' '600200' '545180' '575215' '151'
 '252' '300' '301' '154' '573' '226' '251' '145']"
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,['600200' '545180' '151' '226' '251' '145']
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,['600200' '545180' '154' '226']
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,['545180' '154' '226']
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['585220' '154']
1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,['585215' '600200' '545180' '252' '300' '154' '251']
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,['600200' '573' '251']
2,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,0,1,1,2,1,"['585215' '585220' '550185' '575210' '600200' '575245' '545180' '575215'
 '151' '252' '300' '301' '154' '573' '226' '251' '145']"
0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,['575210' '600200' '575245' '545180' '575215' '151' '226' '251']
0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,"['585220' '575210' '600200' '545180' '575215' '151' '252' '154' '226'
 '251']"
1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,"['585215' '585220' '580215' '550185' '575210' '600200' '575245' '545180'
 '575215' '151' '252' '300' '301' '154' '226' '251' '145']"
0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,"['585220' '580220' '625170' '550185' '600200' '575245' '545180' '151'
 '252' '154' '573' '226' '251' '145']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['154']
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,['600200' '251']
0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,"['585220' '580220' '580215' '625170' '550185' '575210' '600200' '575245'
 '545180' '575215' '151' '301' '154' '572' '573' '226' '251' '145']"
0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,['585220' '580215' '625170' '545180' '151' '252' '301' '154' '251']
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['580215' '151']
1,2,2,2,0,0,1,0,2,2,1,2,2,2,1,1,2,0,0,1,2,2,"['585215' '585220' '580220' '580215' '550185' '600200' '575245' '545180'
 '575215' '151' '252' '300' '301' '154' '226' '251' '145']"
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"['585215' '585220' '580220' '580215' '625170' '550185' '575210' '600200'
 '575245' '545180' '575215' '151' '252' '300' '301' '154' '572' '226'
 '251' '145']"
0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,['580220' '600200' '545180' '575215' '151' '300' '301' '154' '226' '251']
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,['585220' '252' '300' '301' '154' '145']
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['154']
1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,"['585215' '585220' '580220' '550185' '600200' '545180' '575215' '151'
 '252' '300' '154' '226' '251']"
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,['545180' '154' '226' '251']
0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,"['625170' '575210' '600200' '575245' '151' '300' '301' '154' '572' '573'
 '226' '251' '145']"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['625170' '572']
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,['625170' '572' '573']
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['580220' '625170' '154' '572']
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['573']
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,['600200' '251']
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,['585220' '600200' '301' '154' '251']
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['251']
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,['625165' '625170' '572' '573']
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585215' '585220' '580220' '580215' '625165' '625170' '575210' '600200'
 '575245' '545180' '575215' '151' '252' '300' '301' '154' '572' '573'
 '226' '251' '145']"
1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,"['585215' '585220' '580215' '600200' '575245' '545180' '151' '252' '300'
 '301' '154' '573' '226' '251' '145']"
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,['600200' '545180' '154' '226' '251']
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,"['585215' '585220' '580220' '625165' '625170' '550185' '575210' '600200'
 '575245' '545180' '575215' '151' '252' '300' '301' '154' '572' '573'
 '226' '251' '145']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['573']
1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,"['585215' '580220' '625165' '625170' '600200' '151' '300' '154' '572'
 '573' '145']"
0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,['600200' '575245' '252' '300' '154' '573' '226' '251' '145']
1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,['585215' '600200' '151' '252' '300' '154' '251']
0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,"['585220' '580215' '550185' '575210' '600200' '575245' '545180' '575215'
 '151' '252' '300' '301' '154' '573' '226' '251' '145']"
0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,"['580220' '580215' '625170' '550185' '575210' '600200' '575215' '151'
 '301' '154' '572' '226' '251']"
0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,"['585220' '580220' '580215' '625170' '575210' '600200' '575245' '575215'
 '151' '252' '301' '154' '572' '573' '145']"
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,['625165' '625170' '572' '573']
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['154']
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"['585215' '585220' '580220' '580215' '625165' '625170' '550185' '575210'
 '600200' '575245' '545180' '575215' '151' '252' '300' '301' '154' '572'
 '573' '226' '251' '145']"
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,['585220' '600200' '151']
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,"['585220' '550185' '575210' '545180' '575215' '151' '252' '154' '226'
 '251']"
0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,['600200' '575245' '151' '154' '145']
1,1,2,0,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,"['585215' '585220' '580220' '625165' '625170' '550185' '575210' '600200'
 '575245' '545180' '575215' '151' '252' '300' '301' '154' '572' '573'
 '226' '251' '145']"
1,3,4,3,1,4,2,3,3,3,3,4,4,3,1,2,4,4,4,3,4,3,"['585215' '585220' '580220' '580215' '625165' '625170' '550185' '575210'
 '600200' '575245' '545180' '575215' '151' '252' '300' '301' '154' '572'
 '573' '226' '251' '145']"
0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,"['580215' '550185' '600200' '545180' '575215' '151' '300' '226' '251'
 '145']"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,['550185' '154' '226']
0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,"['580220' '580215' '550185' '600200' '545180' '575215' '151' '252' '300'
 '301' '154' '226' '251' '145']"
1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,"['585215' '585220' '580215' '625165' '550185' '600200' '545180' '151'
 '252' '300' '301' '154' '573' '226' '251' '145']"
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,['600200' '251']
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['252']
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,['252' '300']
0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,"['580215' '625170' '550185' '575210' '600200' '545180' '151' '252' '301'
 '154' '572' '573' '226' '251' '145']"
0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['585220' '580220' '580215' '625170' '550185' '575210' '600200' '575245'
 '545180' '575215' '151' '252' '300' '301' '154' '572' '573' '226' '251'
 '145']"
1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,"['585215' '585220' '580220' '580215' '550185' '575210' '600200' '575245'
 '545180' '575215' '151' '252' '300' '301' '154' '573' '226' '251' '145']"
0,2,3,0,1,2,0,0,2,2,0,2,3,0,0,0,3,2,2,0,3,2,"['585220' '580220' '625165' '625170' '600200' '575245' '575215' '151'
 '154' '572' '573' '251' '145']"
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,['585215' '585220' '580215' '151' '154']
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,['625170' '572']
0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,"['585220' '580220' '625165' '625170' '575245' '575215' '151' '154' '572'
 '573' '145']"
